1000	0.00012674331665039063	7.867813110351562e-07
1500	6.983280181884765e-05	9.298324584960937e-07
2000	9.169578552246094e-05	1.3113021850585938e-06
2500	0.0001826047897338867	1.6927719116210937e-06
3000	0.00016751289367675782	3.2901763916015627e-06
3500	0.0001786947250366211	3.6954879760742188e-06
4000	0.00019364356994628907	4.148483276367187e-06
4500	0.00021448135375976563	5.292892456054687e-06
5000	0.00026383399963378904	4.649162292480469e-06
5500	0.00026900768280029296	6.842613220214844e-06
6000	0.0002845287322998047	8.320808410644531e-06
6500	0.00031757354736328125	5.125999450683594e-06
7000	0.00035033226013183596	4.816055297851562e-06
7500	0.0004526376724243164	9.179115295410156e-06
8000	0.0003950834274291992	6.794929504394531e-06
8500	0.00042364597320556643	1.1515617370605468e-05
9000	0.0004453897476196289	1.1658668518066406e-05
9500	0.00046839714050292967	6.413459777832031e-06
10000	0.0005384206771850586	8.153915405273438e-06
10500	0.0005004644393920898	9.894371032714844e-06
11000	0.0005593776702880859	7.62939453125e-06
11500	0.0005420923233032226	8.296966552734374e-06
12000	0.0005909681320190429	8.487701416015625e-06
12500	0.0006330490112304687	9.417533874511719e-06
13000	0.0006221532821655273	7.534027099609375e-06
13500	0.0006150245666503906	8.678436279296875e-06
14000	0.0006521701812744141	9.202957153320313e-06
14500	0.0007573366165161133	1.7023086547851564e-05
15000	0.0007381677627563476	1.0991096496582032e-05
15500	0.000721597671508789	9.274482727050781e-06
16000	0.0007412195205688477	1.0609626770019531e-05
16500	0.000745701789855957	8.916854858398437e-06
17000	0.0007709741592407226	1.0704994201660156e-05
17500	0.0008299350738525391	1.0442733764648437e-05
18000	0.0008853912353515625	2.110004425048828e-05
18500	0.0008872747421264648	1.1420249938964843e-05
19000	0.0009829282760620117	1.5783309936523438e-05
19500	0.0008721828460693359	1.1444091796875e-05
20000	0.0009767532348632813	1.239776611328125e-05
20500	0.0009235620498657226	1.087188720703125e-05
21000	0.0009607553482055664	1.304149627685547e-05
21500	0.0010483980178833008	1.4424324035644531e-05
22000	0.00101015567779541	1.208782196044922e-05
22500	0.0011852741241455077	1.2683868408203126e-05
23000	0.0010684967041015626	1.654624938964844e-05
23500	0.001279139518737793	1.3136863708496094e-05
24000	0.0013399124145507812	1.2731552124023437e-05
24500	0.0013327360153198241	1.4162063598632812e-05
25000	0.0011319398880004882	1.4710426330566407e-05
25500	0.0011786222457885742	1.5401840209960936e-05
26000	0.001180720329284668	1.4424324035644531e-05
26500	0.0011999130249023438	2.1076202392578126e-05
27000	0.0012288808822631836	1.5091896057128906e-05
27500	0.0012530803680419922	1.5163421630859375e-05
28000	0.0013065814971923828	1.64031982421875e-05
28500	0.0013327360153198241	2.1052360534667968e-05
29000	0.0013607978820800782	1.5950202941894533e-05
29500	0.0013422966003417969	1.704692840576172e-05
30000	0.0013753175735473633	2.1576881408691406e-05
30500	0.0014200925827026368	1.926422119140625e-05
31000	0.001450824737548828	2.0694732666015624e-05
31500	0.0014629602432250977	2.2935867309570313e-05
32000	0.0014748334884643554	1.6927719116210938e-05
32500	0.0014855623245239257	2.5653839111328124e-05
33000	0.001490616798400879	2.574920654296875e-05
33500	0.0015981674194335937	2.446174621582031e-05
34000	0.0015233755111694336	2.162456512451172e-05
34500	0.0015770196914672852	2.117156982421875e-05
35000	0.0015770673751831054	2.0432472229003907e-05
35500	0.0016495943069458007	2.0956993103027345e-05
36000	0.0016010522842407227	1.873970031738281e-05
36500	0.0017533302307128906	2.0718574523925783e-05
37000	0.0016911745071411133	1.919269561767578e-05
37500	0.0017333507537841796	2.143383026123047e-05
38000	0.0017055273056030273	1.9884109497070314e-05
38500	0.0018925905227661134	2.1505355834960938e-05
39000	0.002010822296142578	2.0742416381835938e-05
39500	0.0018192052841186524	2.5057792663574217e-05
40000	0.001882457733154297	2.0837783813476564e-05
40500	0.0019037485122680663	2.1052360534667968e-05
41000	0.0018605709075927735	2.226829528808594e-05
41500	0.0020842552185058594	2.334117889404297e-05
42000	0.001887965202331543	2.620220184326172e-05
42500	0.0019208431243896485	2.2602081298828124e-05
43000	0.0019980669021606445	2.5057792663574217e-05
43500	0.0020004987716674806	2.3794174194335937e-05
44000	0.002024197578430176	2.5606155395507814e-05
44500	0.001993703842163086	2.8467178344726564e-05
45000	0.002019834518432617	2.8777122497558594e-05
45500	0.0021791696548461915	2.4318695068359375e-05
46000	0.0021125078201293945	2.7132034301757812e-05
46500	0.002103376388549805	2.4437904357910156e-05
47000	0.002106308937072754	2.4509429931640624e-05
47500	0.002118492126464844	2.6106834411621094e-05
48000	0.0022350549697875977	2.701282501220703e-05
48500	0.0022615671157836916	2.7441978454589842e-05
49000	0.0022498369216918945	2.5510787963867188e-05
49500	0.0022499799728393556	2.6297569274902343e-05
50000	0.002269268035888672	2.6917457580566408e-05
50500	0.002284669876098633	2.5725364685058595e-05
51000	0.0023099422454833985	2.593994140625e-05
51500	0.002352738380432129	2.892017364501953e-05
52000	0.002347302436828613	2.7894973754882812e-05
52500	0.0023957014083862303	2.732276916503906e-05
53000	0.0024314165115356446	2.7251243591308593e-05
53500	0.0024487972259521484	2.7823448181152344e-05
54000	0.0024266958236694334	3.8957595825195314e-05
54500	0.002508711814880371	2.9015541076660157e-05
55000	0.0024550914764404296	3.4189224243164064e-05
55500	0.0024862766265869142	2.8634071350097655e-05
56000	0.002524566650390625	4.107952117919922e-05
56500	0.002522778511047363	3.1495094299316405e-05
57000	0.0026061296463012694	3.0493736267089845e-05
57500	0.0026741743087768553	2.9778480529785158e-05
58000	0.0026560068130493165	3.5643577575683594e-05
58500	0.002643299102783203	3.5810470581054685e-05
59000	0.0026773452758789063	3.669261932373047e-05
59500	0.002641630172729492	3.032684326171875e-05
60000	0.002699136734008789	3.225803375244141e-05
60500	0.0027932167053222657	3.2114982604980466e-05
61000	0.0027340173721313475	3.511905670166016e-05
61500	0.0027846574783325197	3.1614303588867186e-05
62000	0.002839016914367676	3.5810470581054685e-05
62500	0.0028136730194091796	3.180503845214844e-05
63000	0.0028139591217041016	3.3283233642578124e-05
63500	0.002852201461791992	4.129409790039062e-05
64000	0.0029657363891601564	3.4689903259277344e-05
64500	0.002990531921386719	4.4465065002441406e-05
65000	0.0029488801956176758	3.3473968505859376e-05
65500	0.0029471158981323243	3.4737586975097654e-05
66000	0.0029692888259887696	3.449916839599609e-05
66500	0.002958369255065918	4.329681396484375e-05
67000	0.003091239929199219	3.4236907958984374e-05
67500	0.003004646301269531	4.117488861083984e-05
68000	0.003039908409118652	3.4809112548828125e-05
68500	0.003088974952697754	3.619194030761719e-05
69000	0.0030722856521606446	3.5762786865234375e-05
69500	0.0031143903732299806	4.1365623474121094e-05
70000	0.0031426668167114256	3.7717819213867185e-05
70500	0.0031986236572265625	3.6883354187011716e-05
71000	0.0031357765197753905	5.059242248535156e-05
71500	0.0032275915145874023	3.840923309326172e-05
72000	0.0032565832138061524	3.833770751953125e-05
72500	0.0032458066940307616	3.833770751953125e-05
73000	0.003234457969665527	3.8909912109375e-05
73500	0.003305387496948242	4.129409790039062e-05
74000	0.0033321380615234375	3.893375396728516e-05
74500	0.003332376480102539	4.079341888427734e-05
75000	0.003350710868835449	4.930496215820313e-05
75500	0.0033814191818237306	4.012584686279297e-05
76000	0.0034720897674560547	4.117488861083984e-05
76500	0.0034849166870117186	4.701614379882812e-05
77000	0.003503155708312988	3.981590270996094e-05
77500	0.0034728050231933594	4.1604042053222656e-05
78000	0.0034880638122558594	4.050731658935547e-05
78500	0.0035638332366943358	4.324913024902344e-05
79000	0.003562188148498535	3.988742828369141e-05
79500	0.00364224910736084	4.117488861083984e-05
80000	0.0035494089126586912	4.1413307189941404e-05
80500	0.0035732746124267577	4.5371055603027346e-05
81000	0.0037164926528930665	4.2438507080078125e-05
81500	0.0036833763122558595	4.520416259765625e-05
82000	0.0036723852157592774	4.246234893798828e-05
82500	0.003685593605041504	4.317760467529297e-05
83000	0.0037172555923461912	4.3892860412597655e-05
83500	0.0037425756454467773	4.8613548278808595e-05
84000	0.003731393814086914	4.3272972106933594e-05
84500	0.003753924369812012	4.6086311340332034e-05
85000	0.0037754297256469725	4.3058395385742186e-05
85500	0.0038163185119628905	5.0854682922363284e-05
86000	0.0038338899612426758	4.975795745849609e-05
86500	0.0038788318634033203	6.62088394165039e-05
87000	0.003889799118041992	4.494190216064453e-05
87500	0.004057455062866211	4.813671112060547e-05
88000	0.003932523727416992	4.8780441284179686e-05
88500	0.003990268707275391	4.6372413635253906e-05
89000	0.004063153266906738	4.813671112060547e-05
89500	0.004035758972167969	4.57763671875e-05
90000	0.004074597358703613	4.627704620361328e-05
90500	0.0040636777877807615	4.863739013671875e-05
91000	0.004117989540100097	4.785060882568359e-05
91500	0.0040871620178222655	4.794597625732422e-05
92000	0.004115152359008789	4.792213439941406e-05
92500	0.004142642021179199	4.842281341552734e-05
93000	0.004167342185974121	5.030632019042969e-05
93500	0.0042301654815673825	5.5909156799316406e-05
94000	0.004215693473815918	5.5408477783203126e-05
94500	0.004229140281677246	4.8780441284179686e-05
95000	0.004328227043151856	6.15835189819336e-05
95500	0.004299712181091308	5.183219909667969e-05
96000	0.00438532829284668	4.982948303222656e-05
96500	0.004324436187744141	5.049705505371094e-05
97000	0.004365158081054687	5.552768707275391e-05
97500	0.004441571235656738	5.1403045654296874e-05
98000	0.0043997526168823246	5.0973892211914065e-05
98500	0.00452883243560791	5.705356597900391e-05
99000	0.004610800743103027	5.5742263793945315e-05
99500	0.004505014419555664	6.487369537353516e-05
100000	0.004497432708740234	5.142688751220703e-05
